name,status
Wing Ma'am,operating
Winnin,operating
Winster,operating
Wintermute,operating
Wipebook,operating
Wiper,operating
Wiral Internet Group,operating
Wirama,operating
Wireless Dynamics,operating
Wireless Fitness,operating
Wireless Glue Networks,operating
Wireless Ronin Technologies,operating
Wireless Tech,operating
Wires,operating
Wisboo,operating
Wise Connect,operating
Wise Velocity,operating
Wisecam,operating
Wiseryou,operating
Wish,operating
WishLink,operating
Wistone,operating
Wistron InfoComm (Zhongshan) Corporation,operating
WithWine,operating
Witsbits,operating
Wivo,operating
WizMaps,operating
Wizard's Nation,operating
Wizdee,operating
Wize,operating
Wizeline,operating
Wizer,operating
"Wizhunt Locals, Inc.",operating
Wizpert,operating
Wizters,operating
Wizzard Software,closed
Wizzgo,operating
Wokup,operating
Wolf Minerals,operating
Women of Coffee,closed
Womply,operating
Wonder Forge,operating
WonderLuk,operating
WonderPoint Software,operating
Wonderflow,operating
Wondermall,operating
Wonderplanet Inc.,operating
Wonderswamp,operating
Wongnai,operating
Wonolo,operating
WooMe,operating
"Woodenshark, LLC",operating
Woodpecker Education,operating
Woods Hole Oceanographic Institute,operating
Wooshii,operating
Woppa,operating
Wordlock,operating
Work Market,closed
WorkAmerica,operating
WorkCompass,operating
WorkForEm,operating
WorkFusion,operating
WorkMetro,operating
Workday,operating
"Workheroes.com, RITTER DIGITAL SOLUTIONS, INC.",operating
"Workiva, Inc.",operating
"Worksfire, Inc.",operating
Worksoft,operating
World Class Driving,operating
World Energy Labs,operating
World First,operating
World Surveillance Group,operating
World Wide Premium Packers,operating
WorldCover,operating
WorldWide Biggies,operating
Worldzen Holdings,operating
Worship Arts Conservatory,operating
Woto,operating
Woven Systems,operating
Wovn,operating
Wovo,operating
Wowcracy,operating
Wriber,operating
Wrike,operating
WritePath,operating
Writer.ly,operating
WudStay,operating
Wuhan Kindstar Diagnostics,operating
Wuhan Yunfeng Renewable Resources,operating
Wyldfire,operating
Wysdom,operating
X-Nav Technologies,operating
X-Scan Imaging,operating
X1 Technologies,operating
X2AI,operating
XACCT Technologies,operating
XD Nutrition,operating
XDC,operating
XIHA,operating
XINTEC,operating
XL Hybrids,operating
XLABS,operating
XO Communications,operating
XOJET,operating
XOR Data Exchange,operating
XPD Media,operating
XPEC Entertainment,operating
XPlace,operating
XSI Semi Conductors,operating
XTENT,operating
XTourMaker,operating
XTuit Pharmaceuticals,operating
XYverify,operating
Xactly Corp,operating
Xadira Games,closed
Xalud Therapeutics,operating
Xamarin,operating
Xanoptix,operating
Xcalia,operating
Xceedium,operating
Xceligent,operating
Xcellerex,operating
Xchrisone Animation,operating
Xdynia,operating
Xelerated,operating
Xenapto,operating
XenoOne,operating
Xenome,operating
Xenon Arc,operating
Xenon Technologies,operating
Xenoport,operating
Xercise4less,operating
Xerico Technologies,operating
Xerographic Document Solutions,operating
Xetawave,operating
Xevo,operating
Xiami Radio,operating
Xianguo,operating
Xiaozhu.com,operating
Xigen,operating
Xingshuai Teach,operating
Xinyi Network,operating
XipLink,operating
Xipin,operating
Xiplinx Technologies,operating
Xlumena,operating
Xochitl (So-Shee) Gold mines,operating
Xoft,operating
Xompass,operating
Xormis,operating
Xotelia,operating
XpertSea Solutions,operating
Xplicit Computing,operating
Xplornet,operating
Xplornet Communications,operating
Xplr Software,operating
Xponent,operating
Xpreso Software Limited,operating
Xquva,operating
Xtelligent Media,operating
Xtellus,operating
Xterprise Solutions,operating
XtraInvestor Ltd,operating
Xumii,operating
Xunlei,operating
Xwalker,operating
Xylitol Canada,operating
"Xylo, Inc",operating
Xytis,operating
YADOX,operating
YAMAP,operating
YAP Jobs,operating
YAZUO,closed
YCLIENTS COMPANY,operating
YOHO,operating
YPlan,operating
YUHI Hospitality,operating
YUME kids wear,operating
YUPIQ,operating
YWire technologies,operating
"YY, Inc.",operating
YYoga,operating
YaSabe,operating
Yadu,operating
"Yaga, Inc.",operating
Yagantec,operating
Yago,operating
Yagomart,operating
Yahoo!,closed
Yakarouler,operating
YallaStay,operating
Yamisee,operating
Yana,operating
YaoYao,operating
Yaolan.com,operating
Yaoota.com,operating
Yappsa App Store,operating
Yardbarker Network,operating
Yatrus Analytics,operating
Ybrain,operating
Yeahmobi,operating
Yeapoo,closed
Yedda,operating
Yekra,operating
Yelago,operating
Yellloh,operating
Yello Mobile,operating
Yellowstone Compact & Commodities,operating
YepLike!,operating
Ygrene Energy Fund,operating
Yicha Online,operating
Yieldex,operating
Yimup,operating
YinYangMap,operating
Yindou,closed
Yipit,operating
Ynusitado Digital Marketing Intelligence,operating
Ynvisible,operating
Yo-Fi Wellness,operating
YoVivo,operating
Yodas,operating
Yodio,operating
Yododo,operating
Yogurtistan,operating
Yoka,operating
Yola,operating
Yonja Media Group,operating
YooDeal,operating
Yoochoose,operating
Yoomba,operating
Yorder,operating
York Space Systems LLC,operating
York Telecom,operating
Yorn,operating
Yota Devices,operating
YottaMark,operating
You Know Watt,operating
YouChe.com,operating
YouDo.com,operating
YouEye,operating
YouFolio,closed
YouHelp,operating
YouLicense,operating
YouMail,operating
YouPic,operating
YouScience,operating
YouStream Sport Highlights,operating
Youneeq,operating
Young Innovations,operating
Your Body by Design,operating
Your Style Unzipped,operating
YourStreet,operating
Youyiche Holdings,operating
Yoyo Wallet,operating
Ysance,operating
Yttro Mobile,operating
YuMingle,operating
YuanV,operating
Yuenimei,operating
Yuggler,operating
Yugma,operating
Yumit,operating
Yunait,operating
Yunmake,operating
Yunzhilian Network Science and Technology Co. ltd,operating
YuuZoo Corporation,operating
ZALP,operating
ZANK.mobi,operating
ZANY OX,closed
ZAOZAO,operating
ZAP,operating
ZAP Group,operating
ZAPITANO,closed
ZEFR,operating
ZENT,operating
ZINIER,operating
ZKYON,operating
ZMP,operating
ZOOT,operating
ZOZI,operating
ZRRO,operating
ZZNode Science and Technology,operating
Zadara Storage,operating
Zadspace,operating
Zafu,operating
Zairmail,operating
Zaker,operating
Zakipoint,operating
Zakoopi,operating
Zambah,operating
Zample,operating
ZanAqua,operating
Zane Benefits,operating
Zangi Technologies,operating
Zank,operating
ZapHour,operating
Zapnip,operating
ZappRx,operating
Zappos,operating
Zapproved,operating
ZappyLab,operating
Zaption,operating
Zapyle,operating
Zarbee's,operating
Zassi Medical Evolutions,operating
Zaycon Fresh,operating
Zazoom Media Group,operating
Zbird,operating
Zdorovio,operating
"Zebit, Inc.",operating
Zebra Medical Technologies,operating
Zebra Technologies,operating
Zedira GmbH,operating
Zee Learn,operating
Zeepay,operating
Zeer,operating
Zeetl,operating
Zefanclub,closed
Zelena Posta,operating
Zelnas,operating
Zen Planner,operating
ZenSoon,operating
Zencoder,operating
"Zenfolio, Inc",operating
Zenoti,operating
Zenph Sound Innovations,operating
Zenput,operating
Zenring,operating
Zentyal,operating
Zenytime,operating
Zeo,operating
Zeomatrix,operating
Zepteon,operating
Zero Emission Energy Plants (ZEEP),operating
ZeroMail,operating
ZeroPaper S/A,operating
Zeros & Ones,closed
Zerve,operating
"Zettaset, Inc.",operating
Zeuss,operating
Zhijiang Jonway Automobile,operating
Zhilabs,operating
Zhongyou Group,operating
Ziffi,operating
Zify - Instant Carpooling App,operating
Zigi Games Ltd,operating
Zignal Labs,operating
Zikk Software Ltd.,operating
Zilift,operating
Zillabyte,operating
ZillionTV,operating
Zillow,operating
Zilyo,operating
Zindigo,operating
Zing,operating
ZingHR,operating
Zingle,operating
Zinwave,operating
ZipZap,operating
Zipalong,operating
ZippyApp,operating
Ziptask,operating
Zitra.com,operating
Zivity,operating
Zivix,operating
Zixi,operating
Zize,operating
Zjdg.cn,operating
Zkey.com,operating
Zlango,operating
Zmorph,operating
Zmqnw.com.cn,operating
Znapshop,operating
Zokos,operating
Zola,operating
Zolair Energy,operating
Zoliro,operating
Zomazz,operating
Zoologic,operating
Zoom,closed
Zoom Media & Marketing - United States,operating
Zoomaal,operating
Zoomi,operating
Zoonova.com,operating
Zoosk,operating
Zooz,operating
Zostel,operating
Zounds Hearing Aids,operating
Ztail,operating
Ztory,operating
Zudy,operating
Zuma Ventures,operating
Zume Life,operating
ZupCat,operating
Zuppler,operating
Zuu Online,operating
Zvents,operating
Zygo Corporation,operating
Zympi,operating
Zynergy Projects & Services,operating
"ZypMedia, Inc.",operating
aSmallWorld,operating
aXess america,operating
abcdexperts,operating
about.me,operating
abusix,operating
advocado,operating
afterBOT,operating
agencyQ,operating
aioTV Inc.,operating
airpim,operating
alooma,operating
amBX,operating
amSTATZ,operating
ams AG,operating
"an,LLC",operating
another name,operating
apiOmat,operating
appsFreedom,operating
appweevr,operating
apstrata,operating
apta.me,operating
archify,closed
artaculous,operating
ascentify,operating
atokore,operating
auctionPAL,operating
audibene,operating
authorGEN,operating
avocadostore,operating
avocarrot,operating
avolution,operating
awamo,operating
b spot,operating
b3 bio,operating
bContext,operating
bVisual,operating
backstitch,operating
barcoo,operating
beBetter Health,operating
beModel,operating
beenz.com,operating
behaview,operating
beneSol,operating
bettercodes.org,operating
bettermarks,operating
bigbrands,operating
bigtruck brand,closed
biupBOX,operating
bluFON,operating
bookacoach,operating
bookingkit GmbH,operating
bookletmobile,operating
boosk,operating
bop.fm,operating
bounty app,operating
bttn,operating
bubl,operating
burstIQ,operating
c-LEcta,operating
c4cast.com,operating
c6 Software Corporation,operating
card.io,operating
carpooling.com,operating
cct Stegelitz GmbH,operating
cisimple,operating
clearmatics,operating
clipsync,operating
cloudcade,operating
cloudplan GmbH,operating
cloudscreener.com,operating
codebender,operating
coin4ce,operating
combionic,operating
combyne,operating
cooala - your brands,operating
cooked4U.com,operating
cortical.io,operating
cuaQea,operating
curated.by,operating
dINK,operating
dabanniu.com,operating
dacadoo,operating
datango,operating
datapine,operating
dateIITians,operating
dcBLOX Inc.,operating
deepsense.io,operating
demandmart,operating
dfusion,operating
digitalBTC,operating
disco volante,operating
ditlo,operating
ditno.,operating
dondeEsta™,operating
doo,operating
dotHIV,operating
dotSyntax,operating
doubleTwist,operating
drop.io,operating
dscovered,operating
e-SENS,operating
e994,operating
"eALITY, Inc.",operating
eBioscience,operating
eBooks in Motion,operating
eBureau,operating
eBusinessCards.com,operating
eCampus Tutors,operating
eConnect,operating
"eConscribi, Inc.",operating
eCopy,operating
eCredit,operating
eCullet,operating
eDabba,operating
eEvent,operating
eFishery,operating
eHarmony,operating
eHealth Technologies™,operating
eJamming,closed
eKonnekt,operating
eLearning Connections,operating
eMar,operating
eMeter,operating
eMithilaHaat,operating
eMoneyUnion,operating
ePACT Network,operating
eParachute,operating
ePlata,operating
eReceipts,operating
eRelyx,closed
eReplicant,operating
eSNF,operating
eSecure Systems,operating
eSee/Rescue Corporation,operating
eSolutions,operating
eTax Credit Exchange,operating
eThor.com,operating
eTimesheets.com,operating
eTool.io,operating
eToro,operating
eTukTuk,operating
eVenues,operating
eVigilo,operating
eVinyard,operating
eVoter,operating
eVropa,operating
eXelate,operating
eXlogue,operating
eZ Systems,operating
eZono,operating
earthmine,operating
easy2map,operating
easyfolio,operating
ecoATM,operating
ecomom,operating
eddyson,operating
edelight,operating
edjing,operating
edtwist,operating
edugates - Experience a New Language,operating
edupristine,operating
eeden,operating
efileCabinet,operating
efw-suhl,operating
ehealthtracker,operating
ehumanlife,operating
elɘ,operating
emocha Mobile Health,operating
emoquo,operating
"en*theos Enterprises, Public Benefit Corporation",operating
enEvolv,operating
enModus,operating
enexion GmbH,operating
eshtery,operating
ethority,operating
ev-social,operating
evOLED,operating
eventblimp,operating
everyStory,operating
everyglobe Ltd,operating
excentos,operating
eyeIO,operating
eyetok,operating
ezeep,operating
eÇift,operating
eÓtica,operating
fanatix,operating
fanbook Inc.,operating
farmhopping,operating
fastabook.com,operating
fav.or.it,operating
fishfishme,operating
fitaborate,operating
fitmeln,operating
fl3ur,operating
flaveit,operating
food.de,operating
foosye™,closed
for; to (do),operating
fotopedia,operating
frents,operating
frestyl,operating
fundfindr,operating
g-Nostics,operating
gAuto,operating
gBox,operating
gIcare Pharma,operating
gShift,operating
gamba! inc.,operating
gamigo,operating
garbs,operating
gdgt,operating
geoLOGIC,operating
get2play,operating
getExperts,operating
getFound.ie,operating
getupp,closed
gingerCube,operating
go007.com,operating
goviral,operating
gridComm,operating
gripNote,operating
hCentive,operating
hackajob,operating
hdtMEDIA,operating
healthfinch,closed
hellocasa,operating
hiver,operating
hobbyDB,operating
"hopOn, Inc.",operating
hurleypalmerflatt,operating
hybris,operating
i cubed systems,operating
i-Scientifica,operating
i-drive,operating
i-tech,operating
i.Predictus,operating
i.am PULS,operating
i2we,operating
iAM Bulbash / The Villager MMO,operating
iAdvize,operating
iBiquity Digital Corporation,operating
iBiz Software,operating
iBloom Technologies,operating
iBlueOpen,operating
iBuildApp,operating
iBuyitBetter,operating
iCAN,operating
iCardiac Technologies,operating
iCare Intelligence,operating
iCatapult,closed
iCelerate,operating
iCentera,operating
iCents.net,operating
iCharts,operating
iClick Interactive Asia,operating
iCo Therapeutics,operating
iConclude,operating
iContainers,operating
iCook.tw,operating
iCreate,operating
